date,log_return_pct,high_vol_probability_filtered,high_vol_probability_smoothed
2016-11-03,0.061340287155664544,0.016464865619169884,0.004289721983442659
2016-11-04,0.16849203649194455,0.01678442925716142,0.008051354157315333
2016-11-07,0.35901195800132063,0.024073238077976757,0.023655217729384063
2016-11-08,-0.21372422454933904,0.020721412011063197,0.06581508930983528
2016-11-09,-0.3521130398578825,0.02646599621748551,0.23028317711349644
2016-11-10,0.7334435812606381,0.11462601091567184,0.6929726556575981
2016-11-11,3.3754373810966403,1.0000000000000002,1.0
2016-11-14,-1.8270096011013839,0.9999980374945051,0.9999997578431012
2016-11-15,0.8731072964254969,0.9646549388702697,0.991289913482317
2016-11-16,-1.0907025801798416,0.9921211123606283,0.9713479380629189
2016-11-17,0.41227898433124954,0.7450424518014167,0.5115025720272053
2016-11-18,0.32114744357104885,0.43223789162259313,0.33963665394933773
2016-11-21,0.5057653027329402,0.31933817860348446,0.31226174464743917
2016-11-22,-0.49830901521504395,0.24544455829778997,0.33173004889376845
2016-11-23,0.14900911712576723,0.08913873198523775,0.39830942388113755
2016-11-24,1.2944446433481673,0.9457399611282681,0.7671323369472463
2016-11-25,-0.3607587199947552,0.6716139549136817,0.3750541359510016
2016-11-28,-0.5769673524612938,0.5984508539082074,0.23964733898627322
2016-11-29,-0.007418672802839209,0.24437216620411442,0.12781642087798475
2016-11-30,0.17049038635462213,0.09072020313813925,0.12829045258937385
2016-12-01,0.5171024302304866,0.08746514243656152,0.23063704687697043
2016-12-02,-0.39867162438213444,0.06221461480068877,0.41615123818751043
2016-12-05,0.8984521737153665,0.3515391551280536,0.8839389187842774
2016-12-06,-1.5068980665269782,0.9986980923564432,0.9993397024152728
2016-12-07,-1.047443363695389,0.9908845928803846,0.9525125892007409
2016-12-08,-0.14300231993273665,0.6328646300170409,0.2662753846692762
2016-12-09,0.218184640593077,0.29854935981838243,0.10706161807857333
2016-12-12,0.382553067527248,0.16110346362809186,0.07549954534982337
2016-12-13,-0.5932061698000733,0.18757765394060036,0.08223894181612287
2016-12-14,0.015061375132026827,0.06423911229463404,0.08261471613337347
2016-12-15,1.033794509240849,0.5932817228876222,0.17089349768710127
2016-12-16,-0.05218234118931708,0.24369285648799885,0.04119749903641932
2016-12-19,-0.20900209145656806,0.09742376992510075,0.01336999807932927
2016-12-20,-0.09718537003855647,0.03869459434881281,0.006024638066096195
2016-12-21,0.3807253301817104,0.03481222988717489,0.005699704864247367
2016-12-22,0.13402831492583592,0.021229778450036402,0.003691237004614046
2016-12-23,0.07438262764849111,0.016777570190183135,0.0031243533127052556
2016-12-26,-0.05206202936379753,0.015589146863953442,0.003029263390641919
2016-12-27,0.0,0.015072680928895923,0.0031136338230213978
2016-12-28,-0.09675859487358597,0.01557019984517232,0.0038194183232046685
2016-12-29,0.453212262062621,0.03096710420659659,0.006458976031479957
2016-12-30,-0.17806800965753472,0.02167374637342753,0.004799433219739966
2017-01-02,0.3410189382409875,0.024889253392006247,0.005717224124298051
2017-01-03,-0.04441483528487497,0.0176549145244557,0.006590137639899883
2017-01-04,-0.46755066805344764,0.03581758079744742,0.016648793084810588
2017-01-05,-0.709196358298813,0.12544964648186357,0.02779864977028291
2017-01-06,-0.21749736702340972,0.05433017066407551,0.010293418345496394
2017-01-09,0.23997011890643355,0.03062423329376157,0.005785133256938496
2017-01-10,-0.27751752294460297,0.025634586224037324,0.005011149230688106
2017-01-11,-0.1728998739316217,0.0199567051565168,0.004425379839071712
2017-01-12,-0.37690380815758934,0.027977979788788424,0.005765855890274831
2017-01-13,0.12830674615800933,0.019241797599407282,0.004469962688407529
2017-01-16,0.41398576305803575,0.029137012481627866,0.0064300086756308265
2017-01-17,0.2700474223815249,0.023816659232847766,0.006045353964063672
2017-01-18,-0.39782375605029036,0.03152387362039956,0.00870753395500323
2017-01-19,0.5550153000759438,0.05626630535966769,0.01089464140685089
2017-01-20,0.05981755823644712,0.026002049599350707,0.005077502938065136
2017-01-23,0.209080123954954,0.020551942439798923,0.0048555970184790825
2017-01-24,-0.45605850792785096,0.03605822471673526,0.007258154695023885
2017-01-25,-0.022482856916381154,0.020460868106537015,0.004443224426260693
2017-01-26,-0.19506345745451154,0.01903703552405125,0.005553277179229267
2017-01-27,0.5317767090982239,0.04307094232529304,0.010585774947816276
2017-01-30,-0.45670726634152553,0.04880805541150519,0.009270179123935098
2017-01-31,0.09000900697691978,0.02433176803565201,0.00436263112245713
2017-02-01,0.05246786463728451,0.01744039157419716,0.0032588247281528857
2017-02-02,0.11233852520121158,0.016160471810112934,0.0031144390583296316
2017-02-03,-0.10484536270849168,0.015965579426604797,0.0031100000648714666
2017-02-06,-0.05996102713003165,0.015436525569542475,0.0030316493486666476
2017-02-07,-0.09000900697691447,0.01558742054028011,0.003086046651148112
2017-02-08,-0.12013817333251355,0.0160302324667887,0.0031629899554163196
2017-02-09,-0.06012325447908216,0.015454700335647779,0.003117079718681864
2017-02-10,-0.1053027551235662,0.015781748435247267,0.003437541481593294
2017-02-13,0.35307853229837627,0.023320386974032208,0.004549670688920185
