date,usd_idr,us10y_yield,log_return_pct,us10y_change_bp,return_lag_1,abs_return_lag_1,return_lag_2,abs_return_lag_2,return_lag_5,abs_return_lag_5,return_lag_10,abs_return_lag_10,return_lag_20,abs_return_lag_20,rolling_vol_5,rolling_vol_20,us10y_change_bp_lag_1,direction_up,high_vol_probability_filtered,high_vol_probability_filtered_lag_1,high_vol_probability_smoothed
2024-01-16,15546.0,4.065999984741211,0.2756903979919822,11.599993705749512,-0.34320908876534645,0.34320908876534645,0.009642736616117201,0.009642736616117201,0.11623027815467044,0.11623027815467044,-0.0006475268315816516,0.0006475268315816516,1.11657774745952,1.11657774745952,0.22719377218178316,0.4046014413895842,0.0,1,0.022263911391364237,0.02372900660728418,0.005585031372770555
2024-01-17,15625.0,4.105999946594238,0.5068824814437365,3.9999961853027344,0.2756903979919822,0.2756903979919822,-0.34320908876534645,0.34320908876534645,0.2513697746419373,0.2513697746419373,0.7447979768144393,0.7447979768144393,0.00387978652122531,0.00387978652122531,0.2516424917707118,0.3264361892956741,11.599993705749512,1,0.04132177012990789,0.022263911391364237,0.007909021933463172
2024-01-18,15624.0,4.144000053405762,-0.00640020480873385,3.8000106811523438,0.5068824814437365,0.5068824814437365,0.2756903979919822,0.2756903979919822,0.1318773410384277,0.1318773410384277,0.3671147007841835,0.3671147007841835,0.4068064887678001,0.4068064887678001,0.31651497828044006,0.34329593855619933,3.9999961853027344,0,0.021792793113429312,0.04132177012990789,0.0040320893586713435
2024-01-19,15613.099609375,4.145999908447266,-0.06979131355829879,0.19998550415039062,-0.00640020480873385,0.00640020480873385,0.5068824814437365,0.5068824814437365,0.009642736616117201,0.009642736616117201,-0.28326807069865517,0.28326807069865517,-0.503909587512742,0.503909587512742,0.3208120157515397,0.33327763233977264,3.8000106811523438,0,0.017055517817075847,0.021792793113429312,0.003350014534284249
2024-01-22,15601.0,4.093999862670898,-0.07752656736824555,-5.200004577636719,-0.06979131355829879,0.06979131355829879,-0.00640020480873385,0.00640020480873385,-0.34320908876534645,0.34320908876534645,-0.21620932313636074,0.21620932313636074,-0.19967982784809235,0.19967982784809235,0.3275898710073588,0.30970068855915955,0.19998550415039062,0,0.015881493610368797,0.017055517817075847,0.003580379824788874
2024-01-23,15655.5,4.142000198364258,0.34872781809666176,4.8000335693359375,-0.07752656736824555,0.07752656736824555,-0.06979131355829879,0.06979131355829879,0.2756903979919822,0.2756903979919822,0.11623027815467044,0.11623027815467044,0.3291296841126606,0.3291296841126606,0.2572768615447305,0.3055753445809026,-5.200004577636719,1,0.023107186562351126,0.015881493610368797,0.005283401408444771
2024-01-24,15715.0,4.177999973297119,0.3793377303451954,3.599977493286133,0.34872781809666176,0.34872781809666176,-0.07752656736824555,0.07752656736824555,0.5068824814437365,0.5068824814437365,0.2513697746419373,0.2513697746419373,-0.388853373969248,0.388853373969248,0.26969082477285955,0.3065075537080843,4.8000335693359375,1,0.028056184750393724,0.023107186562351126,0.006031124000770727
2024-01-25,15714.5,4.131999969482422,-0.003181724176599829,-4.600000381469727,0.3793377303451954,0.3793377303451954,0.34872781809666176,0.34872781809666176,-0.00640020480873385,0.00640020480873385,0.1318773410384277,0.1318773410384277,-0.17547854891210815,0.17547854891210815,0.22937707051495929,0.29483645820877485,3.599977493286133,0,0.018301055455002834,0.028056184750393724,0.005543359286861116
2024-01-26,15808.0,4.159999847412109,0.5932287997747042,2.79998779296875,-0.003181724176599829,0.003181724176599829,0.3793377303451954,0.3793377303451954,-0.06979131355829879,0.06979131355829879,0.009642736616117201,0.009642736616117201,0.337684586098913,0.337684586098913,0.22895580384748396,0.28878040819290896,-4.600000381469727,1,0.05423880375245648,0.018301055455002834,0.011704044806232251
2024-01-29,15767.599609375,4.091000080108643,-0.2558964084352622,-6.89997673034668,0.5932287997747042,0.5932287997747042,-0.003181724176599829,0.003181724176599829,-0.07752656736824555,0.07752656736824555,-0.34320908876534645,0.34320908876534645,-0.2720090949521681,0.2720090949521681,0.2809085050666083,0.3046107781264388,2.79998779296875,0,0.03257944951861664,0.05423880375245648,0.006949704070166887
